GEO_ID,NAME,Below_9th_grade,9_12th_grade,High_School_Grad,Some_College,Associate's_degree,Bachelor's_degree,Graduate_degree,Population (16+),Employed,Median Household Income,Per capita Income,Unemployment Rate,Professional (Occupation),Service (Occupation),Sales (Occupation),Construction (Occupation),Production (Occupation),Salary (Class),Gov't (Class),Self-employed (Class),Fam-unpaid (Class),Poverty,Child-poverty,Median Home value,Median Mortgage,Median Rent,Total Population,White,Black,American Indian,Asian,Pacific Islander,Hispanic/Latino
0500000US38089,"Stark County, North Dakota",3.5,4.7,33.0,23.9,12.0,16.6,6.3,23781.0,16382.0,75708.0,37897.0,3.3,30.7,16.7,19.5,16.2,16.9,79.2,13.3,7.3,0.2,8.8,6.3,238100.0,1504.0,929.0,30876,91.7,2.2,1.3,1.4,0.0,5.3
0500000US38091,"Steele County, North Dakota",2.2,1.5,29.2,27.2,12.5,24.1,3.4,1562.0,991.0,65848.0,39403.0,2.2,39.7,13.4,16.0,21.2,9.7,65.5,13.6,20.7,0.2,6.0,9.2,78300.0,780.0,563.0,1910,99.4,0.6,0.0,0.0,0.0,1.6
0500000US38093,"Stutsman County, North Dakota",3.5,5.4,34.6,23.2,9.7,18.3,5.2,17256.0,10758.0,57642.0,32001.0,3.3,37.0,20.1,19.3,12.1,11.5,77.1,14.2,7.9,0.8,11.8,19.0,146100.0,1232.0,685.0,21064,93.1,1.2,1.4,0.6,0.1,2.4
0500000US38095,"Towner County, North Dakota",2.2,5.8,32.2,26.7,15.0,14.5,3.6,1801.0,1014.0,53696.0,36217.0,4.1,36.7,16.7,21.5,13.4,11.7,60.6,14.9,23.3,1.3,12.2,16.4,74100.0,866.0,523.0,2246,91.5,0.0,3.7,0.5,0.0,2.5
0500000US38097,"Traill County, North Dakota",3.1,4.3,25.5,25.5,14.9,19.8,7.0,6428.0,4056.0,62870.0,32712.0,3.0,39.1,17.5,15.6,15.1,12.6,69.9,20.1,9.7,0.3,6.6,3.2,139400.0,1171.0,598.0,8019,94.4,1.1,1.4,0.1,0.2,3.6
0500000US38099,"Walsh County, North Dakota",6.4,7.7,33.9,21.6,13.5,12.9,3.9,8598.0,5488.0,54414.0,31366.0,2.5,33.5,16.1,15.5,17.5,17.4,75.2,14.1,10.4,0.3,9.6,7.3,85600.0,982.0,660.0,10802,93.6,0.4,1.9,0.7,0.0,11.4
0500000US38101,"Ward County, North Dakota",2.9,3.7,31.1,22.8,11.3,21.1,7.2,54245.0,35738.0,67753.0,34382.0,2.9,32.6,18.8,22.7,12.4,13.5,78.7,15.8,5.3,0.2,9.1,10.3,209400.0,1420.0,1015.0,69034,87.3,3.9,2.2,1.7,0.1,5.9
0500000US38103,"Wells County, North Dakota",9.3,5.7,34.2,18.4,10.3,17.8,4.3,3299.0,1941.0,57989.0,34602.0,2.7,34.7,16.3,21.4,14.2,13.3,71.8,12.9,14.7,0.5,6.6,0.2,97900.0,1112.0,621.0,4055,97.8,0.0,0.1,0.2,0.0,1.3
0500000US38105,"Williams County, North Dakota",2.5,5.4,26.4,27.8,13.0,20.2,4.7,25571.0,18154.0,86575.0,43824.0,2.3,29.8,15.1,16.0,21.8,17.3,81.9,10.4,7.4,0.4,6.9,6.8,256000.0,1647.0,909.0,34061,83.1,3.6,3.0,0.6,0.0,6.8
0500000US39001,"Adams County, Ohio",7.3,13.6,43.6,15.7,7.0,8.4,4.5,21833.0,10105.0,36894.0,21543.0,7.1,31.4,18.7,15.6,12.6,21.7,78.0,13.3,8.3,0.4,22.6,30.0,100200.0,1088.0,595.0,27878,97.2,0.4,0.3,0.1,0.0,1.0
0500000US39003,"Allen County, Ohio",2.0,8.4,38.5,20.8,12.4,10.5,7.4,82330.0,48430.0,50552.0,25662.0,6.0,28.8,18.4,19.8,8.6,24.4,86.5,9.6,3.8,0.2,14.8,21.1,113500.0,1098.0,687.0,103642,82.9,11.8,0.3,0.7,0.0,3.0
0500000US39005,"Ashland County, Ohio",3.7,7.6,42.8,17.3,7.5,13.3,7.8,42866.0,25271.0,52730.0,25471.0,4.1,30.9,16.4,19.5,10.0,23.0,84.9,10.7,3.9,0.5,13.3,19.4,124900.0,1056.0,730.0,53477,96.6,0.8,0.0,0.7,0.0,1.3
0500000US39007,"Ashtabula County, Ohio",4.7,9.4,44.4,19.6,7.8,9.2,4.9,78985.0,39737.0,44823.0,22817.0,7.3,27.3,18.2,18.9,9.4,26.2,82.9,11.6,5.4,0.1,20.3,30.5,108300.0,1084.0,679.0,98136,92.7,3.8,0.2,0.5,0.1,4.1
0500000US39009,"Athens County, Ohio",2.4,8.1,34.9,16.7,8.3,13.5,16.2,57356.0,27470.0,37778.0,20745.0,7.7,36.9,23.3,20.1,7.2,12.5,66.7,28.5,4.6,0.2,30.6,31.5,122000.0,1159.0,764.0,65936,90.6,2.9,0.5,2.7,0.1,1.9
0500000US39011,"Auglaize County, Ohio",1.4,5.4,43.7,19.5,11.1,11.9,7.0,35997.0,23343.0,61758.0,29908.0,3.5,30.5,13.8,18.8,8.2,28.7,84.9,10.1,4.9,0.1,8.7,11.3,143800.0,1165.0,688.0,45784,96.7,0.5,0.2,0.4,0.1,1.7
0500000US39013,"Belmont County, Ohio",2.2,7.4,42.7,20.5,11.1,10.3,5.9,56995.0,28992.0,49361.0,26106.0,6.1,27.9,20.3,21.8,13.8,16.2,84.3,11.7,3.8,0.1,13.6,19.0,98500.0,973.0,633.0,68472,93.2,4.1,0.2,0.4,0.0,0.9
0500000US39015,"Brown County, Ohio",3.3,9.3,46.1,19.0,8.1,9.6,4.6,34822.0,19494.0,52356.0,25637.0,5.6,28.0,20.8,18.9,11.8,20.5,78.2,14.5,7.0,0.3,15.9,22.1,124500.0,1153.0,685.0,43679,97.1,0.8,0.2,0.3,0.0,1.0
0500000US39017,"Butler County, Ohio",2.8,6.9,32.8,19.9,7.9,19.0,10.9,298718.0,183136.0,63358.0,30777.0,5.1,38.3,16.5,23.0,7.1,15.2,85.3,10.2,4.4,0.2,13.0,17.5,165900.0,1414.0,863.0,378294,84.7,8.0,0.3,3.1,0.1,4.6
0500000US39019,"Carroll County, Ohio",3.5,7.8,47.9,19.2,8.0,8.2,5.3,22612.0,12532.0,52394.0,28421.0,4.6,25.5,17.8,20.0,13.7,22.9,80.6,11.4,7.9,0.1,13.1,16.4,123900.0,1129.0,694.0,27578,97.5,0.7,0.0,0.5,0.0,1.3
0500000US39021,"Champaign County, Ohio",2.4,6.9,47.5,20.1,8.1,9.7,5.2,31328.0,18365.0,57103.0,26515.0,6.0,24.3,15.9,20.0,10.1,29.7,82.8,11.9,5.2,0.1,11.0,17.2,126200.0,1161.0,698.0,38864,94.5,1.8,0.3,0.6,0.0,1.5
0500000US39023,"Clark County, Ohio",3.0,9.5,36.8,22.8,9.3,11.4,7.2,108163.0,60663.0,48502.0,25948.0,7.3,28.4,18.6,20.8,8.9,23.3,82.6,12.0,5.1,0.3,15.8,23.3,111600.0,1075.0,731.0,135198,86.8,7.9,0.2,0.6,0.1,3.3
0500000US39025,"Clermont County, Ohio",2.9,6.9,33.0,19.8,9.4,18.3,9.7,160617.0,101146.0,64822.0,32900.0,4.2,36.1,15.6,24.3,9.6,14.3,85.6,8.9,5.4,0.2,9.5,11.9,164200.0,1376.0,832.0,203216,95.1,1.4,0.2,1.2,0.1,1.9
0500000US39027,"Clinton County, Ohio",3.2,8.4,39.7,21.7,8.5,12.5,6.2,33129.0,19514.0,51354.0,26861.0,6.1,28.8,15.8,22.2,10.4,22.8,80.5,13.2,6.1,0.2,13.0,17.5,125300.0,1154.0,717.0,41896,94.3,2.0,0.1,0.5,0.0,1.6
0500000US39029,"Columbiana County, Ohio",2.8,9.4,45.1,18.6,9.3,9.9,4.9,85041.0,45728.0,46306.0,25853.0,6.7,26.2,18.6,20.6,10.5,24.0,84.4,9.5,6.0,0.1,14.6,22.9,106700.0,1000.0,650.0,104003,94.9,2.2,0.1,0.1,0.0,1.7
0500000US39031,"Coshocton County, Ohio",6.4,9.4,48.4,15.4,7.9,8.8,3.7,28787.0,15575.0,44491.0,22471.0,6.2,24.4,18.3,17.6,13.1,26.6,80.9,11.4,7.3,0.3,16.4,24.8,100000.0,958.0,612.0,36574,96.9,1.1,0.2,0.3,0.0,1.0
0500000US39033,"Crawford County, Ohio",2.3,7.5,45.8,19.7,10.1,9.5,5.3,33854.0,18793.0,42892.0,24513.0,5.3,27.7,18.4,19.0,8.3,26.6,82.9,12.1,5.0,0.1,15.0,23.1,87200.0,966.0,648.0,42021,96.7,0.9,0.1,0.6,0.0,1.6
0500000US39035,"Cuyahoga County, Ohio",2.9,7.8,28.0,21.8,7.6,18.7,13.2,1020821.0,591135.0,48435.0,31804.0,8.3,40.0,18.2,22.5,5.5,13.8,83.7,12.0,4.2,0.1,18.1,26.7,128000.0,1313.0,790.0,1253783,62.6,29.6,0.3,2.9,0.0,5.8
0500000US39037,"Darke County, Ohio",2.4,7.0,48.6,18.5,8.9,9.6,5.0,40806.0,24771.0,52691.0,26262.0,4.7,25.5,14.8,20.3,11.7,27.7,84.2,8.2,7.3,0.2,10.1,14.2,114900.0,1057.0,671.0,51734,97.5,0.7,0.2,0.5,0.0,1.5
0500000US39039,"Defiance County, Ohio",2.4,5.6,44.0,21.2,10.1,11.0,5.7,30505.0,18951.0,57665.0,28491.0,4.6,28.1,16.6,20.2,7.9,27.2,84.3,10.5,4.9,0.4,10.8,17.4,117700.0,1097.0,695.0,38279,91.0,1.9,0.4,0.4,0.0,9.8
0500000US39041,"Delaware County, Ohio",0.8,2.5,18.8,17.0,6.5,34.4,20.0,149586.0,101375.0,104322.0,47183.0,2.7,53.8,12.2,22.5,4.2,7.3,80.6,12.9,6.4,0.1,4.6,4.7,293900.0,2066.0,1040.0,197008,87.8,3.3,0.1,5.9,0.0,2.5
0500000US39043,"Erie County, Ohio",2.2,5.9,37.8,21.0,10.4,14.3,8.5,61784.0,36035.0,52270.0,31677.0,5.4,31.6,20.2,19.0,8.8,20.4,82.4,12.2,5.3,0.2,12.0,17.8,136700.0,1184.0,739.0,75136,85.6,9.0,0.4,0.6,0.0,4.3
0500000US39045,"Fairfield County, Ohio",1.9,5.8,33.6,21.6,9.9,17.8,9.4,120391.0,72028.0,66175.0,31136.0,4.4,38.3,16.4,22.9,7.5,15.0,80.4,15.1,4.4,0.2,9.4,12.2,173600.0,1428.0,866.0,152910,87.9,7.1,0.1,1.5,0.0,2.1
0500000US39047,"Fayette County, Ohio",2.9,11.0,47.2,16.4,6.3,11.4,4.8,22550.0,12543.0,46478.0,24931.0,6.0,27.6,15.4,21.2,10.9,24.9,79.6,14.8,5.3,0.3,17.0,25.3,112700.0,1061.0,715.0,28645,93.8,2.0,0.0,0.9,0.0,2.1
0500000US39049,"Franklin County, Ohio",2.9,6.1,24.8,19.9,7.0,24.8,14.5,1006714.0,665824.0,58762.0,32552.0,5.2,43.0,16.6,22.5,5.0,13.0,82.0,13.5,4.4,0.1,16.3,23.5,165800.0,1449.0,942.0,1275333,66.9,22.2,0.2,5.1,0.0,5.4
0500000US39051,"Fulton County, Ohio",2.4,6.5,41.4,21.8,10.8,11.7,5.4,33520.0,20788.0,60231.0,28411.0,4.8,28.1,16.1,19.8,12.0,24.0,85.3,9.7,4.8,0.2,9.4,13.0,137000.0,1181.0,707.0,42305,93.2,0.4,0.4,0.4,0.0,8.6
0500000US39053,"Gallia County, Ohio",5.7,12.5,40.7,16.2,9.6,9.7,5.6,24113.0,12096.0,42113.0,22588.0,5.2,28.9,21.8,19.8,9.9,19.7,79.1,14.7,6.1,0.2,22.5,32.2,106200.0,1084.0,675.0,30195,94.4,2.4,0.4,0.7,0.1,1.3
0500000US39055,"Geauga County, Ohio",5.9,3.6,25.1,19.7,7.6,24.6,13.6,74945.0,47853.0,79956.0,42149.0,2.9,40.8,15.0,22.6,9.6,12.1,82.1,10.1,7.6,0.2,6.1,8.2,230200.0,1624.0,815.0,93961,96.7,1.2,0.2,0.6,0.0,1.4
0500000US39057,"Greene County, Ohio",2.3,4.4,24.4,21.1,8.9,20.4,18.6,135710.0,77851.0,67109.0,34682.0,5.5,45.4,15.9,22.2,5.8,10.6,75.5,19.7,4.7,0.2,12.2,16.8,168200.0,1423.0,899.0,165811,85.9,7.2,0.1,3.0,0.0,2.8
0500000US39059,"Guernsey County, Ohio",3.1,11.1,44.1,18.4,9.3,8.8,5.4,31565.0,16691.0,43975.0,23599.0,7.0,27.7,18.2,20.5,13.4,20.2,80.2,12.9,6.8,0.1,20.2,33.8,106600.0,1020.0,670.0,39274,95.2,1.2,0.2,0.4,0.0,1.2
0500000US39061,"Hamilton County, Ohio",2.5,6.5,26.4,19.0,8.4,22.5,14.7,644365.0,402685.0,54976.0,34125.0,6.1,41.9,17.4,22.0,5.9,12.8,85.2,10.2,4.5,0.1,16.2,23.6,149300.0,1381.0,779.0,812037,67.5,25.7,0.1,2.6,0.1,3.2
0500000US39063,"Hancock County, Ohio",1.5,6.3,36.2,19.6,9.8,16.7,10.0,60730.0,38531.0,55644.0,30794.0,4.3,32.3,16.4,19.4,7.7,24.2,86.4,8.8,4.8,0.0,11.6,16.2,139900.0,1184.0,747.0,75690,92.4,1.5,0.1,1.9,0.0,5.3
0500000US39065,"Hardin County, Ohio",3.2,7.4,48.4,16.2,8.3,9.9,6.7,25133.0,14325.0,48773.0,22329.0,5.9,27.6,16.5,18.0,8.2,29.7,81.2,12.1,6.0,0.7,16.7,22.2,98400.0,997.0,663.0,31542,96.2,0.7,0.0,0.8,0.0,1.6
0500000US39067,"Harrison County, Ohio",5.1,9.1,48.2,17.2,10.3,6.3,3.8,12537.0,6423.0,48462.0,24108.0,5.6,22.9,18.3,18.6,18.3,21.9,83.9,10.5,5.2,0.4,17.0,25.8,89800.0,929.0,617.0,15307,95.6,2.2,0.1,0.5,0.0,1.0
0500000US39069,"Henry County, Ohio",1.5,5.4,43.2,20.6,11.2,11.6,6.5,21680.0,13278.0,59083.0,28328.0,4.2,30.4,16.3,16.7,11.2,25.4,83.0,12.1,4.7,0.3,9.7,16.0,121900.0,1134.0,686.0,27316,94.3,0.8,0.3,0.4,0.0,7.6
0500000US39071,"Highland County, Ohio",4.6,11.2,45.4,17.8,8.5,6.9,5.6,33872.0,17659.0,43297.0,22624.0,6.5,27.6,16.6,18.1,12.1,25.6,78.6,11.9,9.2,0.3,20.9,29.5,111700.0,1053.0,680.0,43007,96.1,1.8,0.1,0.4,0.0,1.0
0500000US39073,"Hocking County, Ohio",1.9,8.4,44.8,19.8,10.4,10.0,4.7,23027.0,12581.0,50000.0,24138.0,5.9,29.9,19.8,19.5,13.3,17.5,78.9,15.3,5.5,0.3,13.6,18.8,126700.0,1133.0,606.0,28495,97.2,0.8,0.1,0.3,0.0,1.0
0500000US39075,"Holmes County, Ohio",35.1,7.3,33.2,11.6,3.9,6.2,2.6,31461.0,20133.0,62111.0,22923.0,2.2,22.5,14.6,16.7,14.3,31.8,80.0,6.3,12.8,0.9,11.1,16.5,200700.0,1231.0,639.0,43859,98.4,0.1,0.0,0.2,0.0,0.9
0500000US39077,"Huron County, Ohio",4.1,7.7,46.6,19.1,9.0,8.9,4.7,45779.0,27219.0,51559.0,25375.0,4.9,25.1,16.0,17.1,12.8,29.1,85.5,9.0,5.1,0.4,13.6,20.6,120800.0,1090.0,685.0,58457,94.6,1.4,0.2,0.2,0.0,6.4
0500000US39079,"Jackson County, Ohio",5.0,10.4,41.8,18.2,9.2,10.4,4.9,25595.0,13539.0,45340.0,22117.0,10.5,29.2,17.6,21.6,11.1,20.4,81.1,14.4,4.3,0.2,19.6,28.8,94600.0,1024.0,695.0,32524,96.9,0.6,0.0,0.1,0.1,1.0
0500000US39081,"Jefferson County, Ohio",2.5,7.2,43.4,19.9,11.7,9.6,5.7,55340.0,27203.0,44819.0,25658.0,8.0,28.9,19.6,23.7,9.7,18.0,86.0,9.6,4.3,0.2,18.1,27.8,90000.0,966.0,650.0,66886,91.4,5.5,0.1,0.5,0.0,1.4
0500000US39083,"Knox County, Ohio",3.8,5.6,40.0,20.6,7.3,15.3,7.5,48812.0,28453.0,55131.0,25589.0,5.3,34.0,17.2,18.7,10.2,19.9,82.7,10.5,6.4,0.3,14.2,21.5,147900.0,1172.0,736.0,61215,96.5,1.1,0.2,0.4,0.0,1.5
0500000US39085,"Lake County, Ohio",2.3,5.8,31.9,22.2,10.0,17.7,10.2,188813.0,118286.0,63475.0,33737.0,4.4,38.0,15.9,22.5,7.2,16.4,86.2,9.7,4.0,0.1,8.3,12.1,153100.0,1308.0,881.0,230052,91.3,4.1,0.1,1.2,0.0,4.3
0500000US39087,"Lawrence County, Ohio",3.3,10.2,43.5,18.8,9.8,9.0,5.3,48779.0,24286.0,44372.0,23692.0,6.2,29.5,19.7,22.9,7.5,20.4,84.2,12.8,2.8,0.1,18.6,26.1,103000.0,1051.0,704.0,60622,95.5,2.1,0.0,0.5,0.0,1.0
0500000US39089,"Licking County, Ohio",1.8,7.0,34.8,21.1,9.2,17.4,8.8,136703.0,83490.0,62715.0,30338.0,4.9,36.7,16.4,22.9,8.8,15.2,81.1,13.6,5.3,0.1,11.4,17.2,164100.0,1355.0,832.0,172293,91.8,3.8,0.1,1.2,0.0,1.8
0500000US39091,"Logan County, Ohio",2.4,6.3,49.0,18.3,8.0,11.0,5.1,36068.0,21477.0,55150.0,27840.0,4.9,27.5,12.9,19.4,9.0,31.2,83.9,9.3,6.7,0.1,13.4,21.6,129100.0,1119.0,733.0,45307,94.7,1.7,0.2,0.9,0.0,1.5
0500000US39093,"Lorain County, Ohio",2.2,8.1,31.5,23.8,10.3,15.1,8.9,246626.0,141361.0,56965.0,29777.0,6.3,34.2,17.7,22.3,8.6,17.2,83.9,12.2,3.8,0.1,13.7,20.9,145100.0,1301.0,768.0,306713,85.1,8.5,0.3,1.1,0.0,9.8
0500000US39095,"Lucas County, Ohio",2.4,8.4,29.7,23.5,9.7,16.0,10.3,343499.0,200292.0,46924.0,28361.0,7.5,34.0,19.1,21.3,7.0,18.5,84.1,11.2,4.6,0.1,19.1,27.1,113100.0,1210.0,723.0,432379,72.1,18.9,0.3,1.8,0.0,7.0
0500000US39097,"Madison County, Ohio",3.2,9.8,41.5,21.2,7.4,11.8,5.1,36014.0,19346.0,65264.0,28331.0,4.8,32.2,17.1,19.7,11.9,19.0,78.3,14.2,7.4,0.1,10.2,15.2,162200.0,1339.0,795.0,43988,90.3,5.9,0.2,1.2,0.0,2.0
0500000US39099,"Mahoning County, Ohio",2.2,6.9,38.0,21.3,7.5,15.9,8.2,190086.0,104885.0,44682.0,27429.0,8.0,32.4,19.1,23.7,8.2,16.6,82.3,12.3,5.2,0.2,17.6,28.0,103400.0,1069.0,670.0,231064,80.0,15.1,0.3,0.9,0.0,5.8
0500000US39101,"Marion County, Ohio",2.6,9.8,43.4,23.1,8.0,8.0,5.1,53064.0,26402.0,45464.0,22878.0,6.7,25.9,18.7,19.7,8.3,27.4,81.9,13.3,4.6,0.2,16.0,23.7,97500.0,1040.0,721.0,65344,89.8,5.8,0.2,0.6,0.0,2.6
0500000US39103,"Medina County, Ohio",1.2,3.9,31.6,20.6,9.4,22.5,10.8,141509.0,93038.0,74243.0,35979.0,3.2,40.4,14.7,23.5,8.0,13.4,85.2,10.4,4.3,0.1,6.4,8.9,189700.0,1494.0,861.0,177257,95.3,1.5,0.1,1.2,0.0,2.0
0500000US39105,"Meigs County, Ohio",3.4,13.8,41.8,17.5,10.7,7.5,5.3,18783.0,9046.0,43591.0,23897.0,8.3,27.7,19.6,20.1,15.3,17.3,71.2,19.7,8.9,0.2,22.4,30.7,92900.0,987.0,585.0,23160,97.1,1.3,0.2,0.1,0.0,0.5
0500000US39107,"Mercer County, Ohio",1.7,6.6,46.5,17.5,10.9,10.5,6.2,31625.0,20927.0,59417.0,28513.0,2.6,27.7,13.4,17.0,11.1,30.8,86.0,8.9,4.9,0.2,6.9,8.8,144100.0,1138.0,677.0,40806,97.2,0.6,0.0,0.4,0.4,1.9
0500000US39109,"Miami County, Ohio",2.0,7.8,36.8,21.6,9.2,14.1,8.5,83552.0,51077.0,57544.0,29703.0,4.6,33.7,15.6,20.8,8.0,21.8,83.4,11.2,5.1,0.4,9.4,11.6,145800.0,1174.0,767.0,104800,93.9,2.1,0.1,1.3,0.0,1.6
0500000US39111,"Monroe County, Ohio",2.9,8.9,52.2,16.8,7.2,7.3,4.6,11558.0,5226.0,43956.0,25141.0,6.5,24.2,15.4,20.2,19.8,20.4,79.5,12.5,7.8,0.2,16.6,24.4,104700.0,881.0,577.0,14090,98.2,0.3,0.0,0.4,0.0,1.1
0500000US39113,"Montgomery County, Ohio",2.6,7.3,28.1,24.7,10.0,16.3,11.1,427626.0,243624.0,49314.0,28807.0,7.2,36.8,18.6,22.2,6.3,16.2,82.1,13.3,4.4,0.2,17.4,26.5,115400.0,1202.0,775.0,532034,72.9,20.6,0.2,2.1,0.0,2.8
0500000US39115,"Morgan County, Ohio",3.4,10.1,45.6,18.2,11.3,7.8,3.6,11947.0,5752.0,41731.0,22454.0,5.0,28.4,14.6,17.0,15.8,24.2,77.9,15.2,6.6,0.2,19.1,26.9,96500.0,981.0,588.0,14702,92.5,4.7,0.1,0.2,0.0,0.3
0500000US39117,"Morrow County, Ohio",2.9,10.5,44.5,19.8,8.7,9.5,4.0,27907.0,17483.0,56010.0,27212.0,3.6,26.7,18.7,21.4,11.3,21.9,79.6,12.3,7.1,1.1,10.2,13.9,144900.0,1211.0,703.0,34976,96.3,1.0,0.1,0.1,0.0,1.4
0500000US39119,"Muskingum County, Ohio",3.1,9.6,42.1,19.4,10.3,9.9,5.6,68868.0,38058.0,45276.0,24080.0,6.6,27.1,18.9,21.3,10.3,22.4,84.3,10.5,5.1,0.1,16.3,23.3,116200.0,1068.0,685.0,86076,91.9,3.1,0.2,0.4,0.0,1.1
0500000US39121,"Noble County, Ohio",2.7,12.2,49.1,17.4,8.4,5.2,5.1,11988.0,4171.0,47456.0,24616.0,4.8,26.2,17.2,19.6,9.8,27.2,78.6,14.5,6.3,0.6,15.4,28.9,98400.0,947.0,643.0,14443,92.5,5.6,0.1,0.1,0.0,0.7
0500000US39123,"Ottawa County, Ohio",2.3,5.7,35.5,23.2,10.9,14.2,8.2,34057.0,19463.0,57918.0,33081.0,4.7,31.8,19.0,18.8,9.2,21.2,83.9,10.4,5.6,0.1,10.4,17.3,148400.0,1217.0,724.0,40709,95.6,1.1,0.2,0.2,0.0,5.0
0500000US39125,"Paulding County, Ohio",2.7,8.0,48.8,18.7,7.7,9.8,4.3,14963.0,8631.0,51933.0,25918.0,4.6,26.7,16.1,17.0,10.8,29.5,82.1,11.4,6.5,0.0,10.3,12.1,94300.0,975.0,662.0,18872,95.0,0.8,0.2,0.3,0.1,4.7
0500000US39127,"Perry County, Ohio",2.8,11.5,44.9,18.3,10.3,7.7,4.6,28442.0,15170.0,48811.0,22659.0,7.5,25.9,19.8,17.6,14.5,22.1,77.9,18.2,3.9,0.0,19.4,26.3,107600.0,1054.0,616.0,35985,97.2,0.4,0.3,0.2,0.0,0.8
0500000US39129,"Pickaway County, Ohio",2.7,10.0,41.0,19.8,7.9,12.0,6.6,46515.0,24995.0,62214.0,26515.0,4.1,33.3,16.7,22.0,10.1,18.0,79.0,15.7,5.1,0.2,11.7,16.8,157800.0,1314.0,792.0,57420,93.4,3.5,0.2,0.5,0.0,1.4
0500000US39131,"Pike County, Ohio",6.2,12.8,40.4,19.3,7.5,8.0,5.8,22394.0,10316.0,43729.0,22301.0,8.4,30.5,17.4,18.1,9.9,24.0,75.5,18.0,6.3,0.2,19.4,28.5,106500.0,1071.0,656.0,28214,95.5,1.1,0.4,0.1,0.0,1.1
0500000US39133,"Portage County, Ohio",1.8,6.1,36.3,19.9,7.3,17.1,11.6,135765.0,83366.0,56618.0,29439.0,6.3,33.2,18.3,22.3,8.3,17.9,83.5,11.6,4.7,0.1,13.1,17.0,157300.0,1323.0,841.0,162644,90.8,4.1,0.2,1.9,0.0,1.8
0500000US39135,"Preble County, Ohio",2.3,8.3,43.6,20.5,9.4,10.5,5.3,33008.0,19706.0,55374.0,27031.0,4.9,29.8,18.7,18.1,10.8,22.6,82.1,11.8,5.9,0.2,11.6,15.3,119300.0,1093.0,717.0,41207,97.1,0.6,0.3,0.5,0.0,0.8
0500000US39137,"Putnam County, Ohio",2.0,4.8,42.4,16.7,13.9,12.4,7.9,26291.0,17499.0,62001.0,30064.0,2.9,32.6,15.6,16.9,9.7,25.2,85.7,10.0,4.0,0.2,6.7,9.5,151600.0,1201.0,683.0,33969,94.6,0.4,0.0,0.2,0.0,6.1
0500000US39139,"Richland County, Ohio",3.6,9.6,39.8,20.7,8.4,11.7,6.1,97915.0,50829.0,47346.0,24545.0,6.5,28.7,18.5,21.9,8.0,22.9,81.8,12.9,5.2,0.1,14.3,19.4,105600.0,1055.0,664.0,121324,86.8,7.9,0.2,0.8,0.0,1.8
0500000US39141,"Ross County, Ohio",3.5,9.8,42.3,19.1,8.6,10.4,6.2,62360.0,30398.0,48403.0,23756.0,7.6,31.0,19.0,21.6,8.2,20.2,78.2,17.2,4.3,0.3,17.9,23.9,120900.0,1139.0,727.0,77051,90.3,5.3,0.0,0.5,0.0,1.2
0500000US39143,"Sandusky County, Ohio",2.7,7.0,42.3,21.8,10.2,10.8,5.2,47381.0,28152.0,51701.0,26256.0,5.0,26.7,16.1,17.5,10.4,29.3,86.1,9.8,4.0,0.2,13.6,18.8,113100.0,1049.0,684.0,59299,90.6,3.0,0.3,0.3,0.0,9.8
0500000US39145,"Scioto County, Ohio",4.2,11.0,42.0,20.0,7.8,8.4,6.6,61654.0,28093.0,39731.0,23042.0,7.9,34.0,20.1,20.1,9.7,16.1,78.4,16.3,5.1,0.2,23.6,31.5,94500.0,1100.0,590.0,76377,94.2,2.8,0.4,0.4,0.0,1.3
0500000US39147,"Seneca County, Ohio",2.4,6.5,46.1,19.7,10.2,9.8,5.4,44719.0,26063.0,49936.0,25555.0,4.9,26.0,17.5,18.9,9.2,28.3,84.5,10.5,4.9,0.1,14.7,22.8,101800.0,987.0,700.0,55475,93.8,2.8,0.3,0.6,0.0,5.0
0500000US39149,"Shelby County, Ohio",2.9,7.0,42.5,19.1,11.1,10.7,6.7,38005.0,24780.0,61042.0,29008.0,4.5,28.1,14.4,19.1,9.3,29.1,84.6,10.0,5.2,0.1,9.1,12.0,139100.0,1163.0,731.0,48797,94.1,2.7,0.4,1.0,0.0,1.5
0500000US39151,"Stark County, Ohio",2.3,6.4,37.8,22.3,8.5,14.4,8.4,302274.0,178755.0,52190.0,28434.0,6.0,32.9,17.9,23.3,8.3,17.7,84.3,10.2,5.4,0.1,13.9,21.9,130700.0,1146.0,728.0,373475,88.0,7.4,0.1,0.9,0.0,2.0
0500000US39153,"Summit County, Ohio",2.3,6.1,30.6,20.2,8.8,20.4,11.6,440926.0,266743.0,55448.0,32055.0,5.6,38.2,17.0,24.6,6.1,14.1,84.9,10.5,4.4,0.1,13.1,18.7,140700.0,1245.0,806.0,541810,78.8,14.4,0.2,3.3,0.0,2.1
0500000US39155,"Trumbull County, Ohio",3.1,7.8,44.9,18.5,7.2,12.3,6.2,165014.0,87675.0,45975.0,26116.0,5.2,28.6,18.6,21.8,9.2,21.8,82.8,11.7,5.4,0.1,17.5,28.8,102500.0,1028.0,659.0,201794,88.6,8.3,0.2,0.5,0.0,1.8
0500000US39157,"Tuscarawas County, Ohio",5.7,8.5,45.7,17.1,7.2,10.1,5.7,73711.0,43937.0,51170.0,26034.0,4.1,26.4,17.4,19.4,10.2,26.6,85.8,9.1,4.8,0.3,13.2,18.9,121900.0,1093.0,756.0,92526,96.7,0.8,0.3,0.4,0.0,2.6
